endTime,artistName,trackName,Minutes Played,Day,Week,Month
2022-02-25 16:29:00,Taylor Swift,invisible string,4.21,25,8,2
2022-02-25 16:47:00,Taylor Swift,my tears ricochet,2.31,25,8,2
2022-02-25 16:53:00,Taylor Swift,my tears ricochet,1.96,25,8,2
2022-02-25 16:57:00,Taylor Swift,tolerate it,4.09,25,8,2
2022-02-25 17:09:00,Taylor Swift,Fearless (Taylor’s Version),2.08,25,8,2
2022-02-25 17:24:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68,25,8,2
2022-02-25 17:30:00,Taylor Swift,Untouchable (Taylor’s Version),5.2,25,8,2
2022-02-25 17:32:00,Taylor Swift,Lover,2.31,25,8,2
2022-02-25 17:37:00,Taylor Swift,mad woman,3.95,25,8,2
2022-02-25 17:41:00,Taylor Swift,You Belong With Me (Taylor’s Version),3.85,25,8,2
2022-02-25 17:46:00,Taylor Swift,All Too Well (Taylor's Version),5.49,25,8,2
2022-02-25 17:50:00,Taylor Swift,hoax,3.67,25,8,2
2022-02-25 17:53:00,Taylor Swift,this is me trying,3.25,25,8,2
2022-02-25 17:57:00,Taylor Swift,invisible string,4.21,25,8,2
2022-02-25 18:09:00,Taylor Swift,tolerate it,0.64,25,8,2
2022-02-25 23:46:00,Taylor Swift,the 1,2.42,25,8,2
2022-02-25 23:48:00,Taylor Swift,the 1,1.09,25,8,2
2022-02-25 23:52:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),4.07,25,8,2
2022-02-25 23:57:00,Taylor Swift,exile (feat. Bon Iver),4.76,25,8,2
2022-02-26 00:01:00,Taylor Swift,champagne problems,4.07,26,8,2
2022-02-26 00:07:00,Taylor Swift,Begin Again (Taylor's Version),3.98,26,8,2
2022-02-26 00:11:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,26,8,2
2022-02-26 00:16:00,Taylor Swift,august,4.37,26,8,2
2022-02-26 00:17:00,Taylor Swift,Red (Taylor's Version),1.05,26,8,2
2022-02-26 00:21:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,26,8,2
2022-02-26 00:25:00,Adele,Easy On Me,3.74,26,8,2
2022-02-26 00:29:00,Adele,Love In The Dark,4.77,26,8,2
2022-02-26 00:33:00,Adele,Rolling in the Deep,3.8,26,8,2
2022-02-26 00:49:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),10.22,26,8,2
2022-02-26 00:52:00,Ed Sheeran,Afterglow,3.09,26,8,2
2022-02-26 00:56:00,Camila Cabello,Shameless,3.66,26,8,2
2022-02-26 01:07:00,Céline Dion,I Surrender,4.8,26,8,2
2022-02-26 01:11:00,Taylor Swift,Begin Again (Taylor's Version),3.98,26,8,2
2022-02-26 01:13:00,Lea Salonga,A Whole New World,2.68,26,8,2
2022-02-26 01:17:00,Taylor Swift,willow,3.58,26,8,2
2022-02-26 01:28:00,Adele,I'll Be Waiting,1.19,26,8,2
2022-02-26 01:54:00,Adele,I'll Be Waiting,2.83,26,8,2
2022-02-26 01:57:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,26,8,2
2022-02-26 02:00:00,Beyoncé,Beautiful Liar,3.33,26,8,2
2022-02-26 02:05:00,Luther Vandross,The Closer I Get to You (feat. Beyoncé Knowles),4.96,26,8,2
2022-02-26 02:08:00,Alan Walker,World We Used To Know,2.71,26,8,2
2022-02-26 02:12:00,Adele,All I Ask,4.53,26,8,2
2022-02-26 02:17:00,Lady Gaga,Always Remember Us This Way,3.5,26,8,2
2022-02-26 02:21:00,Lady Gaga,Shallow - Radio Edit,3.62,26,8,2
2022-02-26 02:24:00,Camila Cabello,Living Proof,3.24,26,8,2
2022-02-26 02:47:00,Adele,Someone Like You,1.67,26,8,2
2022-02-26 03:22:00,Adele,Someone Like You,3.09,26,8,2
2022-02-26 03:41:00,Christina Perri,A Thousand Years,4.35,26,8,2
2022-02-26 03:44:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,26,8,2
2022-02-26 04:08:00,Taylor Swift,evermore (feat. Bon Iver),4.92,26,8,2
2022-02-26 04:16:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,26,8,2
2022-02-26 04:21:00,Taylor Swift,exile (feat. Bon Iver),4.76,26,8,2
2022-02-26 04:26:00,Lady Gaga,I'll Never Love Again - Extended Version,5.48,26,8,2
2022-02-26 04:29:00,Shawn Mendes,Señorita,3.18,26,8,2
2022-02-26 04:32:00,Camila Cabello,Don't Go Yet,2.75,26,8,2
2022-02-26 04:37:00,Taylor Swift,august,4.37,26,8,2
2022-02-26 04:41:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,26,8,2
2022-02-26 04:46:00,Adele,Hello,4.93,26,8,2
2022-02-26 04:50:00,Maren Morris,The Bones - with Hozier,3.29,26,8,2
2022-02-26 05:07:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),2.51,26,8,2
2022-02-26 06:04:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),1.44,26,8,2
2022-02-26 06:15:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),0.78,26,8,2
2022-02-26 07:10:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.22,26,8,2
2022-02-26 07:13:00,Adele,Easy On Me,3.74,26,8,2
2022-02-26 07:18:00,Adele,Love In The Dark,4.77,26,8,2
2022-02-26 07:22:00,Adele,Rolling in the Deep,3.8,26,8,2
2022-02-26 07:41:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1.06,26,8,2
2022-02-26 08:09:00,Taylor Swift,Untouchable (Taylor’s Version),5.2,26,8,2
2022-02-26 08:14:00,Taylor Swift,mad woman,3.95,26,8,2
2022-02-26 08:37:00,Taylor Swift,You Belong With Me (Taylor’s Version),1.44,26,8,2
2022-02-26 10:34:00,Taylor Swift,the 1,3.5,26,8,2
2022-02-26 10:38:00,Taylor Swift,Red (Taylor's Version),3.72,26,8,2
2022-02-26 10:43:00,Taylor Swift,evermore (feat. Bon Iver),5.07,26,8,2
2022-02-26 10:46:00,Taylor Swift,I Think He Knows,2.89,26,8,2
2022-02-26 10:50:00,Taylor Swift,tolerate it,4.09,26,8,2
2022-02-26 11:02:00,Taylor Swift,Our Song,0.53,26,8,2
2022-02-26 11:28:00,Alan Walker,The Spectre,3.23,26,8,2
2022-02-26 11:32:00,Alan Walker,Faded,3.54,26,8,2
2022-02-26 11:44:00,Alan Walker,Lily,1.8,26,8,2
2022-02-26 12:02:00,Alan Walker,Sweet Dreams,2.31,26,8,2
2022-02-26 12:06:00,Alan Walker,On My Way,3.23,26,8,2
2022-02-26 12:09:00,Alan Walker,Tired,3.2,26,8,2
2022-02-26 12:11:00,Alan Walker,Alone,2.67,26,8,2
2022-02-26 12:14:00,Alan Walker,"Alone, Pt. II",2.98,26,8,2
2022-02-26 12:18:00,Alan Walker,Darkside,3.53,26,8,2
2022-02-26 12:21:00,Alan Walker,Sorry,2.76,26,8,2
2022-02-26 12:29:00,Alan Walker,The Spectre,3.23,26,8,2
2022-02-26 12:33:00,Alan Walker,Lily,3.26,26,8,2
2022-02-26 12:36:00,Alan Walker,Sing Me to Sleep,3.13,26,8,2
2022-02-26 12:39:00,Alan Walker,Fake A Smile,2.8,26,8,2
2022-02-26 12:42:00,Alan Walker,Faded,3.54,26,8,2
2022-02-26 12:44:00,Alan Walker,Sweet Dreams,2.31,26,8,2
2022-02-26 12:48:00,Alan Walker,On My Way,3.23,26,8,2
2022-02-26 12:51:00,Alan Walker,Tired,3.2,26,8,2
2022-02-26 12:54:00,Alan Walker,Alone,2.67,26,8,2
2022-02-26 12:57:00,Alan Walker,"Alone, Pt. II",2.98,26,8,2
2022-02-26 13:00:00,Alan Walker,Darkside,3.53,26,8,2
2022-02-26 13:03:00,Alan Walker,Sorry,2.76,26,8,2
2022-02-26 13:06:00,Alan Walker,The Spectre,3.23,26,8,2
2022-02-26 13:09:00,Alan Walker,Lily,3.26,26,8,2
2022-02-26 13:11:00,Alan Walker,Sing Me to Sleep,2.09,26,8,2
2022-02-26 13:15:00,Camila Cabello,Shameless,3.66,26,8,2
2022-02-26 13:20:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,26,8,2
2022-02-26 13:23:00,Ed Sheeran,Afterglow,3.09,26,8,2
2022-02-26 13:27:00,Adele,All I Ask,4.53,26,8,2
2022-02-26 13:32:00,Adele,Love In The Dark,4.77,26,8,2
2022-02-26 13:35:00,Shawn Mendes,Señorita,3.18,26,8,2
2022-02-26 13:39:00,Taylor Swift,willow,3.58,26,8,2
2022-02-26 13:43:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,26,8,2
2022-02-26 13:47:00,Adele,Easy On Me,3.74,26,8,2
2022-02-26 13:50:00,Lady Gaga,Always Remember Us This Way,3.5,26,8,2
2022-02-26 13:53:00,Camila Cabello,Don't Go Yet,2.75,26,8,2
2022-02-26 13:58:00,Christina Perri,A Thousand Years,4.75,26,8,2
2022-02-26 14:02:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,26,8,2
2022-02-26 14:14:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",2.39,26,8,2
2022-02-26 15:23:00,Taylor Swift,willow,3.58,26,8,2
2022-02-26 15:34:00,Taylor Swift,august,0.62,26,8,2
2022-02-27 02:24:00,Taylor Swift,august,3.75,27,8,2
2022-02-27 02:28:00,Taylor Swift,Begin Again (Taylor's Version),3.98,27,8,2
2022-02-27 02:32:00,Adele,Someone Like You,4.75,27,8,2
2022-02-27 02:39:00,Camila Cabello,Shameless,3.66,27,8,2
2022-02-27 02:42:00,Lady Gaga,Shallow - Radio Edit,3.62,27,8,2
2022-02-27 02:46:00,Adele,Rolling in the Deep,3.8,27,8,2
2022-02-27 02:49:00,Maren Morris,The Bones - with Hozier,3.29,27,8,2
2022-02-27 02:52:00,Camila Cabello,Don't Go Yet,2.75,27,8,2
2022-02-27 03:06:00,Taylor Swift,exile (feat. Bon Iver),3.47,27,8,2
2022-02-27 04:09:00,Taylor Swift,evermore (feat. Bon Iver),3.46,27,8,2
2022-02-27 04:12:00,Ed Sheeran,Afterglow,3.09,27,8,2
2022-02-27 04:15:00,Shawn Mendes,Señorita,3.18,27,8,2
2022-02-27 04:19:00,Maren Morris,The Bones - with Hozier,3.29,27,8,2
2022-02-27 04:23:00,Taylor Swift,Delicate,3.87,27,8,2
2022-02-27 04:26:00,Ed Sheeran,Shape of You,3.9,27,8,2
2022-02-27 04:30:00,Shawn Mendes,Where Were You In The Morning?,3.34,27,8,2
2022-02-27 04:33:00,Camila Cabello,Don't Go Yet,2.75,27,8,2
2022-02-27 04:37:00,Taylor Swift,champagne problems,4.07,27,8,2
2022-02-27 04:37:00,Alan Walker,Darkside,0.69,27,8,2
2022-02-27 09:18:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,27,8,2
2022-02-27 09:21:00,Ed Sheeran,Afterglow,3.09,27,8,2
2022-02-27 09:24:00,Lea Salonga,A Whole New World,2.68,27,8,2
2022-02-27 09:27:00,Taylor Swift,willow,3.58,27,8,2
2022-02-27 09:32:00,Taylor Swift,exile (feat. Bon Iver),4.76,27,8,2
2022-02-27 09:35:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,27,8,2
2022-02-27 09:39:00,Taylor Swift,Begin Again (Taylor's Version),3.98,27,8,2
2022-02-27 09:44:00,Christina Perri,A Thousand Years,4.75,27,8,2
2022-02-27 09:48:00,Adele,I'll Be Waiting,4.02,27,8,2
2022-02-27 10:04:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5.45,27,8,2
2022-02-28 01:54:00,Shawn Mendes,Señorita,3.18,28,9,2
2022-02-28 01:58:00,Taylor Swift,august,4.37,28,9,2
2022-02-28 02:04:00,Lady Gaga,I'll Never Love Again - Extended Version,5.48,28,9,2
2022-02-28 02:09:00,Taylor Swift,evermore (feat. Bon Iver),5.07,28,9,2
2022-02-28 02:12:00,Maren Morris,The Bones - with Hozier,3.29,28,9,2
2022-02-28 02:17:00,Adele,Love In The Dark,4.77,28,9,2
2022-02-28 02:31:00,Adele,Someone Like You,3.21,28,9,2
2022-02-28 04:25:00,Taylor Swift,Begin Again (Taylor's Version),1.05,28,9,2
2022-02-28 09:44:00,Lady Gaga,Always Remember Us This Way,3.5,28,9,2
2022-02-28 09:48:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,28,9,2
2022-02-28 09:52:00,Adele,I'll Be Waiting,4.02,28,9,2
2022-02-28 09:57:00,Céline Dion,I Surrender,4.8,28,9,2
2022-02-28 10:04:00,Taylor Swift,august,4.37,28,9,2
2022-02-28 10:07:00,Camila Cabello,Don't Go Yet,2.75,28,9,2
2022-02-28 10:10:00,Maren Morris,The Bones - with Hozier,3.29,28,9,2
2022-02-28 10:15:00,Adele,Someone Like You,4.75,28,9,2
2022-02-28 10:23:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,28,9,2
2022-02-28 10:26:00,Ed Sheeran,Afterglow,3.09,28,9,2
2022-02-28 10:31:00,Lady Gaga,I'll Never Love Again - Extended Version,5.48,28,9,2
2022-02-28 10:34:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,28,9,2
2022-02-28 10:46:00,Christina Perri,A Thousand Years,1.75,28,9,2
2022-02-28 10:51:00,Christina Perri,A Thousand Years,3.01,28,9,2
2022-02-28 10:55:00,Adele,Easy On Me,3.74,28,9,2
2022-02-28 11:09:00,Adele,Love In The Dark,1.07,28,9,2
2022-02-28 17:22:00,Christina Perri,A Thousand Years,4.75,28,9,2
2022-02-28 17:27:00,Ed Sheeran,Afterglow,0.6,28,9,2
2022-02-28 17:27:00,Adele,Someone Like You,4.75,28,9,2
2022-02-28 23:58:00,Adele,Love In The Dark,3.7,28,9,2
2022-03-01 00:08:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),10.22,1,9,3
2022-03-01 00:11:00,Camila Cabello,Living Proof,3.24,1,9,3
2022-03-01 00:16:00,Taylor Swift,Begin Again (Taylor's Version),3.57,1,9,3
2022-03-01 00:19:00,Ed Sheeran,Afterglow,3.09,1,9,3
2022-03-01 00:22:00,Taylor Swift,willow,3.58,1,9,3
2022-03-01 00:24:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1.55,1,9,3
2022-03-01 00:56:00,Taylor Swift,Begin Again (Taylor's Version),3.57,1,9,3
2022-03-01 01:00:00,Adele,Rolling in the Deep,3.8,1,9,3
2022-03-01 01:02:00,Taylor Swift,evermore (feat. Bon Iver),2.13,1,9,3
2022-03-01 01:05:00,Taylor Swift,evermore (feat. Bon Iver),2.95,1,9,3
2022-03-01 01:09:00,Adele,I'll Be Waiting,4.02,1,9,3
2022-03-01 01:12:00,Shawn Mendes,Señorita,3.18,1,9,3
2022-03-01 01:14:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1.21,1,9,3
2022-03-01 01:16:00,Camila Cabello,Don't Go Yet,2.75,1,9,3
2022-03-01 01:20:00,Lady Gaga,Shallow - Radio Edit,3.62,1,9,3
2022-03-01 01:24:00,Taylor Swift,willow,3.58,1,9,3
2022-03-01 01:27:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,1,9,3
2022-03-01 01:32:00,Taylor Swift,exile (feat. Bon Iver),4.76,1,9,3
2022-03-01 01:34:00,Lea Salonga,A Whole New World,2.68,1,9,3
2022-03-01 01:38:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,1,9,3
2022-03-01 01:41:00,Adele,Rolling in the Deep,3.8,1,9,3
2022-03-01 01:49:00,Taylor Swift,august,2.37,1,9,3
2022-03-01 11:04:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.33,1,9,3
2022-03-01 11:05:00,Taylor Swift,State Of Grace (Taylor's Version),0.79,1,9,3
2022-03-01 11:09:00,Taylor Swift,State Of Grace (Taylor's Version),4.13,1,9,3
2022-03-01 11:56:00,Taylor Swift,Treacherous (Taylor's Version),2.91,1,9,3
2022-03-01 16:04:00,Taylor Swift,Treacherous (Taylor's Version),1.0,1,9,3
2022-03-01 16:13:00,Taylor Swift,Treacherous (Taylor's Version),3.07,1,9,3
2022-03-01 16:17:00,Taylor Swift,I Almost Do (Taylor's Version),4.08,1,9,3
2022-03-01 16:23:00,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),4.98,1,9,3
2022-03-01 16:26:00,Taylor Swift,Holy Ground (Taylor's Version),3.38,1,9,3
2022-03-01 16:31:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.75,1,9,3
2022-03-01 16:35:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,1,9,3
2022-03-01 16:39:00,Taylor Swift,Begin Again (Taylor's Version),3.98,1,9,3
2022-03-01 16:44:00,Taylor Swift,The Moment I Knew (Taylor's Version),4.75,1,9,3
2022-03-01 16:47:00,Taylor Swift,Come Back...Be Here (Taylor's Version),3.72,1,9,3
2022-03-01 16:51:00,Taylor Swift,Girl At Home (Taylor's Version),3.68,1,9,3
2022-03-01 16:56:00,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5.36,1,9,3
2022-03-01 17:01:00,Taylor Swift,Better Man (Taylor's Version) (From The Vault),4.95,1,9,3
2022-03-01 17:06:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,1,9,3
2022-03-01 17:09:00,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),3.77,1,9,3
2022-03-01 19:06:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.94,1,9,3
2022-03-01 19:21:00,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),2.59,1,9,3
2022-03-02 02:16:00,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),0.76,2,9,3
2022-03-02 02:21:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.75,2,9,3
2022-03-02 02:26:00,Taylor Swift,State Of Grace (Taylor's Version),4.92,2,9,3
2022-03-02 02:30:00,Taylor Swift,Treacherous (Taylor's Version),4.05,2,9,3
2022-03-02 02:34:00,Taylor Swift,I Almost Do (Taylor's Version),4.08,2,9,3
2022-03-02 02:40:00,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),4.98,2,9,3
2022-03-02 02:41:00,Taylor Swift,Holy Ground (Taylor's Version),1.13,2,9,3
2022-03-02 02:52:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),1.74,2,9,3
2022-03-02 07:25:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.51,2,9,3
2022-03-02 07:34:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,2,9,3
2022-03-02 07:37:00,Camila Cabello,Living Proof,3.24,2,9,3
2022-03-02 07:42:00,Adele,Someone Like You,4.75,2,9,3
2022-03-02 07:45:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,2,9,3
2022-03-02 12:29:00,Camila Cabello,Don't Go Yet,2.75,2,9,3
2022-03-02 12:34:00,Adele,Love In The Dark,4.77,2,9,3
2022-03-02 12:48:00,Shawn Mendes,Señorita,2.83,2,9,3
2022-03-02 13:22:00,Shawn Mendes,Señorita,3.18,2,9,3
2022-03-02 13:30:00,Lea Salonga,A Whole New World,2.68,2,9,3
2022-03-02 13:34:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,2,9,3
2022-03-02 13:45:00,Taylor Swift,august,1.53,2,9,3
2022-03-02 14:02:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.94,2,9,3
2022-03-02 14:06:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,2,9,3
2022-03-02 14:10:00,Taylor Swift,Begin Again (Taylor's Version),3.98,2,9,3
2022-03-02 14:14:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,2,9,3
2022-03-02 14:19:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.75,2,9,3
2022-03-02 14:23:00,Taylor Swift,Treacherous (Taylor's Version),4.05,2,9,3
2022-03-02 14:26:00,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),3.34,2,9,3
2022-03-02 14:35:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),8.91,2,9,3
2022-03-02 15:14:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0.88,2,9,3
2022-03-02 15:23:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.75,2,9,3
2022-03-02 15:38:00,Taylor Swift,State Of Grace (Taylor's Version),4.68,2,9,3
2022-03-02 15:43:00,Taylor Swift,Enchanted,5.87,2,9,3
2022-03-02 15:46:00,Ed Sheeran,Afterglow,3.09,2,9,3
2022-03-02 16:01:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,2,9,3
2022-03-02 16:04:00,Shawn Mendes,Señorita,3.1,2,9,3
2022-03-02 16:39:00,Adele,Hello,8.91,2,9,3
2022-03-02 16:43:00,Taylor Swift,august,4.02,2,9,3
2022-03-03 00:53:00,AP Dhillon,Insane,0.78,3,9,3
2022-03-03 00:53:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.11,3,9,3
2022-03-03 00:56:00,Ed Sheeran,Afterglow,3.09,3,9,3
2022-03-03 01:00:00,Taylor Swift,Lover,3.69,3,9,3
2022-03-03 01:05:00,Adele,Someone Like You,4.75,3,9,3
2022-03-03 01:09:00,Adele,Easy On Me,3.74,3,9,3
2022-03-03 01:13:00,Taylor Swift,Delicate,3.87,3,9,3
2022-03-03 01:25:00,Ed Sheeran,Tenerife Sea,0.52,3,9,3
2022-03-03 06:55:00,Adele,Love In The Dark,1.19,3,9,3
2022-03-03 09:27:00,Camila Cabello,Don't Go Yet,0.55,3,9,3
2022-03-04 02:08:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,4,9,3
2022-03-04 02:12:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68,4,9,3
2022-03-04 02:15:00,Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),3.16,4,9,3
2022-03-04 02:16:00,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,1.15,4,9,3
2022-03-04 02:19:00,Shankar Mahadevan,Breathless - Album - Breathless 98,3.1,4,9,3
2022-03-04 02:26:00,Shankar Mahadevan,Tu Pass Hai,6.33,4,9,3
2022-03-04 02:31:00,Shankar Mahadevan,Tere Khayalon Se - Breathless,4.86,4,9,3
2022-03-04 02:34:00,Shankar Mahadevan,Breathless - Shankar Mahadevan,2.97,4,9,3
2022-03-04 02:37:00,Shankar Mahadevan,Breathless - Album - Breathless 98,3.1,4,9,3
2022-03-04 02:53:00,Shankar Mahadevan,Breathless - Album - Breathless 98,0.6,4,9,3
2022-03-04 03:33:00,Shankar Mahadevan,Mano Yah Na Mano - Breathless,4.53,4,9,3
2022-03-04 05:33:00,Alan Walker,Lily,3.26,4,9,3
2022-03-04 05:36:00,Alan Walker,Darkside,2.42,4,9,3
2022-03-04 09:07:00,Taylor Swift,this is me trying,3.25,4,9,3
2022-03-04 09:11:00,Taylor Swift,willow,3.58,4,9,3
2022-03-04 09:24:00,Taylor Swift,exile (feat. Bon Iver),4.76,4,9,3
2022-03-04 09:28:00,Taylor Swift,cardigan,3.99,4,9,3
2022-03-04 09:32:00,Taylor Swift,tolerate it,4.09,4,9,3
2022-03-04 09:37:00,Taylor Swift,evermore (feat. Bon Iver),5.07,4,9,3
2022-03-04 09:41:00,Taylor Swift,Tim McGraw,3.87,4,9,3
2022-03-04 09:44:00,Taylor Swift,Blank Space,2.84,4,9,3
2022-03-04 09:48:00,Taylor Swift,mad woman,3.95,4,9,3
2022-03-04 09:54:00,Taylor Swift,invisible string,4.21,4,9,3
2022-03-04 09:57:00,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38,4,9,3
2022-03-04 10:01:00,Taylor Swift,champagne problems,4.07,4,9,3
2022-03-04 10:05:00,Taylor Swift,Mean,3.96,4,9,3
2022-03-04 11:07:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),3.43,4,9,3
2022-03-04 11:12:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),4.4,4,9,3
2022-03-04 11:13:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),1.23,4,9,3
2022-03-04 12:09:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),2.2,4,9,3
2022-03-04 12:12:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),3.43,4,9,3
2022-03-04 12:14:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),1.76,4,9,3
2022-03-04 12:20:00,Taylor Swift,Enchanted,5.77,4,9,3
2022-03-04 12:43:00,Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",1.84,4,9,3
2022-03-04 12:45:00,Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",2.32,4,9,3
2022-03-04 13:04:00,Camila Cabello,Don't Go Yet,1.43,4,9,3
2022-03-05 00:01:00,Taylor Swift,willow,3.58,5,9,3
2022-03-05 00:04:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,5,9,3
2022-03-05 00:07:00,Céline Dion,Right In Front of You,3.21,5,9,3
2022-03-05 00:09:00,Céline Dion,Right In Front of You,1.02,5,9,3
2022-03-05 00:14:00,Maren Morris,The Bones - with Hozier,3.29,5,9,3
2022-03-05 02:17:00,Taylor Swift,State Of Grace (Taylor's Version),4.92,5,9,3
2022-03-05 02:22:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.49,5,9,3
2022-03-05 02:28:00,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5.36,5,9,3
2022-03-05 02:32:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,5,9,3
2022-03-05 02:33:00,Taylor Swift,Begin Again (Taylor's Version),1.73,5,9,3
2022-03-05 03:22:00,Taylor Swift,Begin Again (Taylor's Version),1.41,5,9,3
2022-03-05 06:51:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,5,9,3
2022-03-05 06:54:00,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),3.77,5,9,3
2022-03-05 06:58:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,5,9,3
2022-03-05 07:01:00,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),2.83,5,9,3
2022-03-05 14:14:00,Lorne Balfe,"Al'Naito (The Flame) - from ""The Wheel Of Time"" soundtrack",4.14,5,9,3
2022-03-05 14:18:00,Lorne Balfe,"Caisen'shar (Old Blood) - from ""The Wheel Of Time"" soundtrack",3.57,5,9,3
