endTime,artistName,trackName,msPlayed
2022-04-03 10:19,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2022-04-03 10:24,Céline Dion,Right In Front of You,253626
2022-04-03 10:28,Coldplay,Let Somebody Go,241595
2022-04-03 10:30,Lea Salonga,A Whole New World,160800
2022-04-03 10:37,Céline Dion,Where Does My Heart Beat Now,272866
2022-04-03 10:40,Lauv,I Like Me Better,197436
2022-04-03 10:44,Alan Walker,Fake A Smile,168118
2022-04-03 10:50,Shawn Mendes,Mercy,191442
2022-04-03 10:53,Camila Cabello,Don't Go Yet,164842
2022-04-03 10:56,Lady Gaga,Shallow - Radio Edit,217212
2022-04-03 11:01,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",273666
2022-04-03 11:04,Miranda Lambert,Settling Down,197453
2022-04-03 11:08,Céline Dion,I'm Alive,210226
2022-04-03 11:13,Taylor Swift,Untouchable (Taylor’s Version),312107
2022-04-03 11:18,Adele,Love In The Dark,285935
2022-04-03 11:26,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-03 11:40,Taylor Swift,Enchanted,352200
2022-04-03 11:44,Taylor Swift,champagne problems,244000
2022-04-03 11:57,Adele,Rolling in the Deep,155825
2022-04-03 12:54,Adele,Rolling in the Deep,72601
2022-04-03 13:07,Ed Sheeran,Perfect,135858
2022-04-03 13:10,Ed Sheeran,Perfect,127595
2022-04-03 13:13,Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),189495
2022-04-03 13:19,Céline Dion,The Power of Love,342400
2022-04-03 13:24,Taylor Swift,Blank Space,7138
2022-04-03 13:24,Céline Dion,Let's Talk About Love,312400
2022-04-03 13:28,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-04-03 13:40,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,103660
2022-04-03 14:17,Camila Cabello,Don't Go Yet,164842
2022-04-03 14:30,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",90297
2022-04-03 15:27,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",36880
2022-04-03 17:47,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",97255
2022-04-03 18:01,Sia,Cheap Thrills,308615
2022-04-03 18:08,Britney Spears,Oops!...I Did It Again,211160
2022-04-03 18:26,Céline Dion,It's All Coming Back to Me Now,406813
2022-04-04 01:07,Céline Dion,How Does A Moment Last Forever,217537
2022-04-04 01:10,Taylor Swift,Red (Taylor's Version),223093
2022-04-04 01:14,Dua Lipa,Levitating,203807
2022-04-04 01:19,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-04-04 01:23,Céline Dion,I Surrender,287733
2022-04-04 01:27,Miranda Lambert,Bluebird,209760
2022-04-04 01:37,Adele,Rolling in the Deep,7268
2022-04-04 03:19,Adele,Rolling in the Deep,581
2022-04-04 03:22,Taylor Swift,Our Song,201106
2022-04-04 03:35,Zac Efron,Rewrite The Stars,122113
2022-04-04 06:41,Coldplay,Let Somebody Go,241595
2022-04-04 06:54,Queen,Bohemian Rhapsody,146344
2022-04-04 07:08,Queen,Bohemian Rhapsody,240560
2022-04-04 07:13,Queen,Bohemian Rhapsody,114454
2022-04-04 07:14,Maroon 5,Memories,14520
2022-04-04 07:28,Zac Efron,Rewrite The Stars,164863
2022-04-04 08:56,Zac Efron,Rewrite The Stars,52775
2022-04-04 09:00,Sia,Cheap Thrills,211666
2022-04-04 09:08,PUBLIC,Make You Mine,14078
2022-04-04 09:11,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-04 09:25,Adele,Someone Like You,232077
2022-04-04 09:28,Adele,Someone Like You,53311
2022-04-04 09:32,Taylor Swift,Begin Again (Taylor's Version),238866
2022-04-04 09:44,Sia,Cheap Thrills,98542
2022-04-04 10:40,Sia,Cheap Thrills,113577
2022-04-04 10:53,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-04-04 10:57,Camila Cabello,Shameless,219742
2022-04-04 11:01,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-04 11:17,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),115666
2022-04-04 11:28,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),130194
2022-04-04 11:33,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-04 11:55,Camila Cabello,Don't Go Yet,103891
2022-04-04 12:19,Camila Cabello,Don't Go Yet,61479
2022-04-04 12:33,PUBLIC,Make You Mine,232906
2022-04-04 12:36,Maren Morris,The Bones - with Hozier,197298
2022-04-04 12:50,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",209895
2022-04-04 13:10,Adele,Hello,295502
2022-04-04 13:15,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-04 13:24,Taylor Swift,willow,214706
2022-04-04 13:28,Taylor Swift,august,261922
2022-04-04 13:32,Lady Gaga,Always Remember Us This Way,210200
2022-04-04 13:35,Ed Sheeran,Afterglow,185486
2022-04-04 13:40,Adele,Love In The Dark,285935
2022-04-04 13:44,Coldplay,Let Somebody Go,241595
2022-04-04 13:48,Adele,All I Ask,271800
2022-04-04 13:52,Adele,I'll Be Waiting,241351
2022-04-04 14:02,Lea Salonga,A Whole New World,3073
2022-04-04 14:18,Lea Salonga,A Whole New World,147720
2022-04-04 14:33,Lady Gaga,I'll Never Love Again - Extended Version,286920
2022-04-04 15:01,Lady Gaga,I'll Never Love Again - Extended Version,42389
2022-04-04 15:14,Adele,Easy On Me,195950
2022-04-04 23:38,Adele,Easy On Me,28794
2022-04-04 23:48,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-04-04 23:52,Camila Cabello,Shameless,219742
2022-04-04 23:56,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-05 00:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2022-04-05 00:14,Taylor Swift,exile (feat. Bon Iver),236683
2022-04-05 01:35,Adele,Easy On Me,224694
2022-04-05 01:38,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-05 01:44,Taylor Swift,evermore (feat. Bon Iver),323407
2022-04-05 01:55,Lady Gaga,Shallow - Radio Edit,96379
2022-04-05 02:28,Lady Gaga,Shallow - Radio Edit,165378
2022-04-05 05:26,Adele,Easy On Me,224694
2022-04-05 05:44,Lady Gaga,Shallow - Radio Edit,210245
2022-04-05 06:34,Lady Gaga,Shallow - Radio Edit,7255
2022-04-05 06:38,Sia,Cheap Thrills,211666
2022-04-05 06:41,Taylor Swift,august,63957
2022-04-05 06:54,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",193080
2022-04-05 11:57,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3948
2022-04-05 12:22,PUBLIC,Make You Mine,302786
2022-04-05 12:28,Taylor Swift,Begin Again (Taylor's Version),238866
2022-04-05 12:39,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-04-05 12:42,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-05 12:46,Adele,Easy On Me,224694
2022-04-05 12:52,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-04-05 12:57,Adele,Love In The Dark,285935
2022-04-05 13:01,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2022-04-05 13:06,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-05 13:11,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-04-05 13:14,Lea Salonga,A Whole New World,160800
2022-04-05 13:17,Coldplay,Let Somebody Go,228061
2022-04-05 13:18,Coldplay,Let Somebody Go,12835
2022-04-05 13:21,Shawn Mendes,Señorita,190799
2022-04-05 13:25,PUBLIC,Make You Mine,232906
2022-04-05 13:29,Adele,Love In The Dark,285935
2022-04-05 13:34,Céline Dion,I Surrender,287733
2022-04-05 13:36,Adele,Easy On Me,126125
2022-04-05 13:39,Camila Cabello,Shameless,2845
2022-04-05 13:39,Adele,Easy On Me,98370
2022-04-05 13:51,Adele,Easy On Me,95343
2022-04-05 14:06,Adele,Easy On Me,78320
2022-04-05 14:38,Adele,Easy On Me,224694
2022-04-05 14:43,Adele,Love In The Dark,285935
2022-04-05 14:47,Coldplay,Let Somebody Go,241595
2022-04-05 14:59,Shawn Mendes,Señorita,110154
2022-04-05 15:06,Shawn Mendes,Señorita,81129
2022-04-05 15:10,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",203660
2022-04-05 15:22,Lady Gaga,I'll Never Love Again - Extended Version,157769
2022-04-05 15:47,Lady Gaga,I'll Never Love Again - Extended Version,171336
2022-04-05 15:51,Sia,Cheap Thrills,211666
2022-04-05 15:56,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-04-05 15:59,Lady Gaga,Shallow - Radio Edit,217212
2022-04-05 16:03,Adele,I'll Be Waiting,241351
2022-04-05 16:21,Lea Salonga,A Whole New World,44253
2022-04-05 17:53,Lea Salonga,A Whole New World,116698
2022-04-05 17:57,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-05 18:12,Taylor Swift,Begin Again (Taylor's Version),214115
2022-04-05 18:44,Taylor Swift,evermore (feat. Bon Iver),7210
2022-04-05 18:48,Coldplay,Let Somebody Go,241595
2022-04-05 19:01,Taylor Swift,august,147647
2022-04-05 19:31,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-05 19:36,Adele,Someone Like You,262143
2022-04-05 19:40,J Balvin,Forever My Love,190893
2022-04-05 19:44,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-05 19:45,J Balvin,Sigue,36593
2022-04-05 19:48,J Balvin,Forever My Love,190893
2022-04-05 19:48,J Balvin,Sigue,3406
2022-04-05 19:52,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),3970
2022-04-06 01:47,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),610129
2022-04-06 01:53,Adele,Hello,295502
2022-04-06 02:05,Céline Dion,I Surrender,140008
2022-04-06 02:34,Céline Dion,I Surrender,148172
2022-04-06 02:45,Adele,All I Ask,31927
2022-04-06 04:08,Adele,All I Ask,98200
2022-04-06 06:32,Adele,All I Ask,131480
2022-04-06 07:49,Adele,All I Ask,10811
2022-04-06 08:03,Taylor Swift,willow,137048
2022-04-06 08:58,Taylor Swift,willow,219959
2022-04-06 09:10,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",65976
2022-04-06 09:24,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",0
2022-04-06 09:24,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),172800
2022-04-06 09:29,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2022-04-06 09:33,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-04-06 09:36,Lea Salonga,A Whole New World,160800
2022-04-06 09:39,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-06 09:42,Shawn Mendes,Señorita,190799
2022-04-06 09:48,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-04-06 09:52,Adele,Love In The Dark,285935
2022-04-06 10:04,Lady Gaga,Shallow - Radio Edit,94623
2022-04-06 10:37,Lady Gaga,Shallow - Radio Edit,122632
2022-04-06 10:49,Taylor Swift,exile (feat. Bon Iver),107267
2022-04-06 12:05,Taylor Swift,exile (feat. Bon Iver),178728
2022-04-06 12:11,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-06 12:14,Ed Sheeran,Afterglow,185486
2022-04-06 12:41,Adele,Easy On Me,224694
2022-04-06 12:45,Coldplay,Let Somebody Go,241595
2022-04-06 12:55,Maren Morris,The Bones - with Hozier,53568
2022-04-06 13:27,Maren Morris,The Bones - with Hozier,116920
2022-04-06 13:52,Maren Morris,The Bones - with Hozier,1636
2022-04-06 13:57,Adele,Someone Like You,285240
2022-04-06 14:10,PUBLIC,Make You Mine,193763
2022-04-06 17:36,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),119768
2022-04-06 23:38,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),121325
2022-04-06 23:41,Sia,Cheap Thrills,211666
2022-04-06 23:45,Camila Cabello,Shameless,219742
2022-04-06 23:50,Taylor Swift,august,261922
2022-04-07 00:00,Camila Cabello,Don't Go Yet,4462
2022-04-07 01:46,Taylor Swift,Treacherous (Taylor's Version),242720
2022-04-07 02:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),241460
2022-04-07 02:07,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),43416
2022-04-07 02:19,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),321640
2022-04-07 02:42,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),127863
2022-04-07 05:19,Taylor Swift,State Of Grace (Taylor's Version),295413
2022-04-07 05:35,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),256726
2022-04-07 07:59,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),2613
2022-04-07 08:24,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),262326
2022-04-07 09:27,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),22686
2022-04-07 09:31,Taylor Swift,Treacherous (Taylor's Version),242720
2022-04-07 09:42,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),27213
2022-04-07 13:31,Taylor Swift,Treacherous (Taylor's Version),242720
2022-04-07 13:36,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813
2022-04-07 13:42,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),284773
2022-04-07 13:49,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-07 13:55,Taylor Swift,I Almost Do (Taylor's Version),244586
2022-04-07 14:02,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),149166
2022-04-07 14:19,Maren Morris,The Bones - with Hozier,173583
2022-04-07 14:25,Maren Morris,The Bones - with Hozier,200335
2022-04-07 14:35,Ed Sheeran,Afterglow,185486
2022-04-07 14:41,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-07 14:45,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-07 14:56,Alan Walker,Darkside,78065
2022-04-07 15:32,Adele,Easy On Me,224694
2022-04-07 15:37,Coldplay,Let Somebody Go,241595
2022-04-07 15:49,PUBLIC,Make You Mine,122909
2022-04-07 16:19,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),7106
2022-04-07 16:19,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),2613
2022-04-07 16:23,Lady Gaga,Always Remember Us This Way,210200
2022-04-07 16:29,Taylor Swift,Treacherous (Taylor's Version),242720
2022-04-07 16:33,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-07 16:38,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-04-07 16:41,Ed Sheeran,Afterglow,185486
2022-04-07 16:46,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-07 16:49,Shawn Mendes,Señorita,190799
2022-04-07 16:53,Coldplay,Let Somebody Go,241595
2022-04-07 16:57,Maren Morris,The Bones - with Hozier,197298
2022-04-07 17:01,Céline Dion,I Surrender,287733
2022-04-07 17:04,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",150022
2022-04-07 17:21,Adele,Easy On Me,224694
2022-04-07 17:24,Lady Gaga,Always Remember Us This Way,210200
2022-04-07 17:30,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-04-07 17:40,Taylor Swift,evermore (feat. Bon Iver),7711
2022-04-07 17:53,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),119280
2022-04-08 00:25,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-08 00:29,Lady Gaga,Always Remember Us This Way,210200
2022-04-08 00:39,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-08 00:42,Maren Morris,The Bones - with Hozier,197298
2022-04-08 00:46,Lady Gaga,Shallow - Radio Edit,217212
2022-04-08 00:51,Adele,Someone Like You,285240
2022-04-08 00:55,PUBLIC,Make You Mine,232906
2022-04-08 00:58,Zac Efron,Rewrite The Stars,217440
2022-04-08 01:09,Lea Salonga,A Whole New World,23681
2022-04-08 02:25,Lea Salonga,A Whole New World,137158
2022-04-08 02:36,Shawn Mendes,Señorita,8341
2022-04-08 03:15,Adele,Easy On Me,224694
2022-04-08 03:20,Adele,All I Ask,271800
2022-04-08 03:32,Adele,I'll Be Waiting,95505
2022-04-08 06:53,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-08 07:10,Lady Gaga,Shallow - Radio Edit,52477
2022-04-08 07:30,Lady Gaga,Shallow - Radio Edit,165089
2022-04-08 07:42,Shawn Mendes,Señorita,57610
2022-04-08 10:07,Taylor Swift,I Almost Do (Taylor's Version),244586
2022-04-08 10:15,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),284773
2022-04-08 10:28,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),176920
2022-04-08 10:34,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),63802
2022-04-08 10:47,Taylor Swift,Come Back...Be Here (Taylor's Version),187577
2022-04-08 11:02,Taylor Swift,Come Back...Be Here (Taylor's Version),36122
2022-04-08 11:10,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),284773
2022-04-08 11:15,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813
2022-04-08 11:29,Taylor Swift,State Of Grace (Taylor's Version),207070
2022-04-08 12:00,Taylor Swift,State Of Grace (Taylor's Version),88634
2022-04-08 12:04,Taylor Swift,Come Back...Be Here (Taylor's Version),223333
2022-04-08 12:08,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2022-04-08 12:11,J Balvin,Forever My Love,190893
2022-04-08 12:16,Adele,Easy On Me,224694
2022-04-08 12:19,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-08 12:27,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-08 12:32,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-08 12:36,Lady Gaga,Shallow - Radio Edit,217212
2022-04-08 12:40,Taylor Swift,willow,214706
2022-04-08 12:42,Taylor Swift,evermore (feat. Bon Iver),7018
2022-04-08 12:47,Taylor Swift,evermore (feat. Bon Iver),295982
2022-04-08 12:57,Taylor Swift,Stay Stay Stay (Taylor's Version),19431
2022-04-08 12:57,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-04-08 13:01,Ed Sheeran,Bad Habits,230746
2022-04-08 13:05,Camila Cabello,Shameless,219742
2022-04-08 13:09,Taylor Swift,Tim McGraw,232106
2022-04-08 13:12,Taylor Swift,mirrorball,208977
2022-04-08 13:15,Britney Spears,Oops!...I Did It Again,183699
2022-04-08 13:37,Justin Bieber,Anyone,190779
2022-04-08 13:50,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",149160
2022-04-08 13:58,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-04-08 14:01,Harry Styles,Watermelon Sugar,174000
2022-04-08 14:05,Taylor Swift,Our Song,201106
2022-04-08 14:09,Ed Sheeran,Overpass Graffiti,236906
2022-04-08 14:12,Taylor Swift,Style,231000
2022-04-08 14:16,Céline Dion,It's All Coming Back to Me Now,201510
2022-04-08 14:23,Céline Dion,It's All Coming Back to Me Now,245480
2022-04-08 14:27,Alan Walker,Faded,212106
2022-04-08 14:30,Dua Lipa,Don't Start Now,183290
2022-04-08 14:34,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",223840
2022-04-08 14:45,Lady Gaga,Shallow - Radio Edit,49662
2022-04-08 15:05,Lady Gaga,Shallow - Radio Edit,167964
2022-04-08 15:23,Ed Sheeran,Bad Habits,26015
2022-04-08 16:12,Ed Sheeran,Afterglow,185486
2022-04-08 16:20,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-08 16:24,Lady Gaga,Always Remember Us This Way,210200
2022-04-08 16:27,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2022-04-08 16:40,Taylor Swift,Style,161199
2022-04-08 16:55,Billie Eilish,No Time To Die,244213
2022-04-08 17:07,Taylor Swift,Enchanted,111326
2022-04-08 23:39,Taylor Swift,Enchanted,241158
2022-04-08 23:42,Sia,Cheap Thrills,211666
2022-04-08 23:46,Britney Spears,Criminal,225080
2022-04-08 23:58,Camila Cabello,Shameless,138075
2022-04-09 01:37,Adele,Easy On Me,224694
2022-04-09 01:40,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-09 01:44,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-09 01:56,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),87236
2022-04-09 02:27,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),159470
2022-04-09 07:01,Taylor Swift,exile (feat. Bon Iver),136240
2022-04-09 07:14,Maren Morris,The Bones - with Hozier,197298
2022-04-09 07:18,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2022-04-09 07:21,Camila Cabello,Don't Go Yet,164842
2022-04-09 07:27,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-04-09 07:33,Sia,Cheap Thrills,211666
2022-04-09 07:41,Taylor Swift,willow,214706
2022-04-09 07:45,Adele,All I Ask,271800
2022-04-09 07:51,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-04-09 07:54,PUBLIC,Make You Mine,232906
2022-04-09 08:07,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),165798
2022-04-09 09:11,Taylor Swift,willow,214706
2022-04-09 09:16,Adele,All I Ask,271800
2022-04-09 09:21,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-04-09 09:30,PUBLIC,Make You Mine,2580
2022-04-09 09:30,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1063
2022-04-09 09:33,Ed Sheeran,Afterglow,185486
2022-04-09 09:37,Camila Cabello,Shameless,219742
2022-04-09 09:47,Céline Dion,I Surrender,3434
2022-04-09 10:18,Taylor Swift,august,261922
2022-04-09 10:22,Zac Efron,Rewrite The Stars,217440
2022-04-09 10:35,Taylor Swift,Begin Again (Taylor's Version),157597
2022-04-09 11:07,Taylor Swift,Begin Again (Taylor's Version),81688
2022-04-09 11:18,Adele,I'll Be Waiting,38811
2022-04-09 13:01,Taylor Swift,Begin Again (Taylor's Version),238866
2022-04-09 13:04,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-09 13:08,Lady Gaga,Shallow - Radio Edit,217212
2022-04-09 13:11,Taylor Swift,willow,214706
2022-04-09 13:14,Ed Sheeran,Afterglow,185486
2022-04-09 13:17,Lea Salonga,A Whole New World,160800
2022-04-09 13:23,Lady Gaga,Always Remember Us This Way,210200
2022-04-09 13:27,Camila Cabello,Shameless,219742
2022-04-09 13:30,Camila Cabello,Don't Go Yet,164842
2022-04-09 13:48,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",197860
2022-04-09 14:11,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",82156
2022-04-09 14:19,Adele,All I Ask,271800
2022-04-09 14:21,Ed Sheeran,Afterglow,0
2022-04-09 14:21,PUBLIC,Make You Mine,140380
2022-04-09 14:21,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),0
2022-04-09 14:21,Coldplay,Let Somebody Go,0
2022-04-09 14:21,Taylor Swift,august,23
2022-04-09 14:21,Adele,Easy On Me,0
2022-04-09 14:24,Maren Morris,The Bones - with Hozier,197298
2022-04-09 14:28,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-09 14:31,Sia,Cheap Thrills,211666
2022-04-09 14:46,Lady Gaga,I'll Never Love Again - Extended Version,256695
2022-04-09 14:53,Camila Cabello,Familia,17812
2022-04-09 15:00,Camila Cabello,Celia,107947
2022-04-09 15:00,Camila Cabello,Familia,12142
2022-04-09 15:17,Camila Cabello,psychofreak (feat. WILLOW),78080
2022-04-09 15:45,Camila Cabello,psychofreak (feat. WILLOW),123772
2022-04-09 15:56,Camila Cabello,Bam Bam (feat. Ed Sheeran),61427
2022-04-09 18:23,Camila Cabello,Bam Bam (feat. Ed Sheeran),8446
2022-04-09 18:27,Camila Cabello,La Buena Vida,197330
2022-04-09 18:30,Camila Cabello,Quiet,163300
2022-04-09 18:33,Camila Cabello,Boys Don't Cry,221364
2022-04-09 18:39,Camila Cabello,Hasta Los Dientes,145329
2022-04-10 01:13,Céline Dion,I Surrender,3126
2022-04-10 01:14,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",6123
2022-04-10 01:18,Adele,I'll Be Waiting,241351
2022-04-10 01:23,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-04-10 01:30,Taylor Swift,Begin Again (Taylor's Version),238866
2022-04-10 01:33,Shawn Mendes,Señorita,190799
2022-04-10 01:38,Adele,All I Ask,271800
2022-04-10 01:48,Taylor Swift,evermore (feat. Bon Iver),612
2022-04-10 02:30,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-10 02:43,Adele,Easy On Me,201557
2022-04-10 02:57,Adele,Easy On Me,23641
2022-04-10 03:00,Shawn Mendes,Señorita,190799
2022-04-10 03:07,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-10 03:20,Adele,Love In The Dark,176304
2022-04-10 05:57,Zac Efron,Rewrite The Stars,217440
2022-04-10 06:01,Coldplay,Let Somebody Go,241595
2022-04-10 06:06,Céline Dion,I Surrender,287733
2022-04-10 06:09,Lady Gaga,Shallow - Radio Edit,217212
2022-04-10 06:14,Adele,All I Ask,271800
2022-04-10 06:17,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-04-10 06:21,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-04-10 06:25,Adele,Easy On Me,224694
2022-04-10 06:28,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",203660
2022-04-10 06:33,Taylor Swift,evermore (feat. Bon Iver),304106
2022-04-10 06:37,Taylor Swift,willow,214706
2022-04-10 06:40,Lady Gaga,Always Remember Us This Way,210199
2022-04-10 06:45,Taylor Swift,exile (feat. Bon Iver),285634
2022-04-10 06:48,Ed Sheeran,Afterglow,4374
2022-04-10 06:48,Ed Sheeran,Afterglow,181078
2022-04-10 06:51,Sia,Cheap Thrills,211666
2022-04-10 07:03,Taylor Swift,evermore (feat. Bon Iver),77998
2022-04-10 07:24,Taylor Swift,evermore (feat. Bon Iver),185520
2022-04-10 07:53,Taylor Swift,evermore (feat. Bon Iver),41354
2022-04-10 07:57,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),203353
2022-04-10 07:57,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),36695
