endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-10-02 06:25:00,Asha Bhosle,Achha Ji Main Haari Chalo,2,39,10,3.46
2021-10-03 15:05:00,Asha Bhosle,Abhi Na Jao Chhod Kar,3,39,10,4.25
2021-10-04 01:57:00,Asha Bhosle,O Haseena Zulfonwale Jane Jahan,4,40,10,6.92
2021-10-04 03:17:00,Asha Bhosle,Abhi Na Jao Chhod Kar,4,40,10,4.25
2021-10-18 12:50:00,Asha Bhosle,O Haseena Zulfonwale Jane Jahan,18,42,10,6.92
2021-10-18 13:12:00,Asha Bhosle,Abhi Na Jao Chhod Kar,18,42,10,4.25
2021-10-18 13:27:00,Asha Bhosle,Chura Liya Hai Tumne Jo Dil Ko,18,42,10,4.8
2021-10-21 07:05:00,Asha Bhosle,Abhi Na Jao Chhod Kar,21,42,10,4.14
2021-10-26 14:26:00,Asha Bhosle,O Haseena Zulfonwale Jane Jahan,26,43,10,5.0
2021-10-30 02:27:00,Asha Bhosle,Abhi Na Jao Chhod Kar,30,43,10,4.25
2021-11-03 13:01:00,Asha Bhosle,Mera Kuchh Samaan,3,44,11,1.01
2021-11-03 13:06:00,Asha Bhosle,Mera Kuchh Samaan,3,44,11,5.63
2021-11-03 13:19:00,Asha Bhosle,Kisi Nazar Ko Tera Intezar,3,44,11,6.74
2021-11-03 13:25:00,Asha Bhosle,Mera Kuchh Samaan,3,44,11,6.65
2021-11-04 07:37:00,Asha Bhosle,Mera Kuchh Samaan,4,44,11,6.65
2021-11-04 07:41:00,Asha Bhosle,Achha Ji Main Haari Chalo,4,44,11,3.46
2021-11-09 14:36:00,Asha Bhosle,Mera Kuchh Samaan,9,45,11,6.65
2021-11-11 06:32:00,Asha Bhosle,Mera Kuchh Samaan,11,45,11,6.65
2021-11-28 14:44:00,Asha Bhosle,Mera Kuchh Samaan,28,47,11,6.65
2021-11-28 14:48:00,Asha Bhosle,Abhi Na Jao Chhod Kar,28,47,11,4.25
