endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-10-02 06:36:00,Queen,Bohemian Rhapsody,2,39,10,5.92
2021-10-02 06:37:00,Queen,Bohemian Rhapsody - Remastered 2011,2,39,10,0.93
2021-10-02 06:39:00,Queen,We Will Rock You - Remastered 2011,2,39,10,1.62
2021-10-02 06:40:00,Queen,Another One Bites The Dust - Remastered 2011,2,39,10,1.5
2021-10-18 03:10:00,Queen,Bohemian Rhapsody,18,42,10,5.92
2021-10-19 06:37:00,Queen,Bohemian Rhapsody - Remastered 2011,19,42,10,4.78
2021-10-19 06:43:00,Queen,Bohemian Rhapsody - Remastered 2011,19,42,10,1.13
2021-10-20 11:39:00,Queen,Bohemian Rhapsody,20,42,10,5.92
2021-10-25 10:33:00,Queen,Bohemian Rhapsody - Live Aid,25,43,10,2.46
2021-10-25 10:37:00,Queen,Radio Ga Ga - Live Aid,25,43,10,4.09
2021-10-25 10:38:00,Queen,Ay-Oh - Live Aid,25,43,10,0.69
2021-10-25 10:50:00,Queen,Hammer To Fall - Live Aid,25,43,10,1.75
2021-10-28 15:20:00,Queen,Bohemian Rhapsody,28,43,10,5.83
2021-10-28 15:26:00,Queen,Bohemian Rhapsody - Remastered 2011,28,43,10,5.91
2021-10-28 15:28:00,Queen,We Will Rock You - Remastered 2011,28,43,10,2.03
2021-10-28 15:31:00,Queen,Another One Bites The Dust - Remastered 2011,28,43,10,3.58
2021-10-31 12:04:00,Queen,Bohemian Rhapsody - Remastered 2011,31,43,10,5.91
2021-11-05 13:38:00,Queen,Keep Yourself Alive - 2011 Mix,5,44,11,0.75
