endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-09-12 10:25:00,Kishore Kumar,Saagar Jaisi Aankhonwali - Saagar / Soundtrack Version,12,36,9,4.91
2021-09-20 09:01:00,Kishore Kumar,Karvaten Badalte Rahe,20,38,9,5.18
2021-09-25 05:13:00,Kishore Kumar,Karvaten Badalte Rahe,25,38,9,5.18
2021-09-28 11:01:00,Kishore Kumar,Karvaten Badalte Rahe,28,39,9,5.18
2021-10-06 13:57:00,Kishore Kumar,Tujh Sang Preet,6,40,10,5.59
2021-10-20 09:48:00,Kishore Kumar,Yeh Raaten Yeh Mausam,20,42,10,3.35
2021-10-20 09:52:00,Kishore Kumar,Yeh Raaten Yeh Mausam,20,42,10,3.35
2021-10-20 09:57:00,Kishore Kumar,Pal Pal Dil Ke Paas - Blackmail / Soundtrack Version,20,42,10,5.47
2021-10-20 10:07:00,Kishore Kumar,Mere Sapnon Ki Rani,20,42,10,5.01
2021-10-20 10:12:00,Kishore Kumar,Yeh Sham Mastani,20,42,10,4.61
2021-10-20 10:31:00,Kishore Kumar,Mera Jeevan Kora Kagaz,20,42,10,3.59
2021-10-20 11:21:00,Kishore Kumar,Woh Sham Kuchh Ajeeb Thi,20,42,10,4.55
2021-11-02 15:54:00,Kishore Kumar,Karvaten Badalte Rahe,2,44,11,5.18
2021-11-02 15:59:00,Kishore Kumar,Mere Naina Sawan Bhadon,2,44,11,5.43
2021-11-02 16:06:00,Kishore Kumar,"Dil Kya Kare - From ""Julie""",2,44,11,6.74
2021-11-02 16:11:00,Kishore Kumar,Yeh Sham Mastani,2,44,11,4.61
2021-11-02 16:14:00,Kishore Kumar,Mera Jeevan Kora Kagaz,2,44,11,3.59
2021-11-02 16:17:00,Kishore Kumar,Pal Pal Dil Ke Paas - Blackmail / Soundtrack Version,2,44,11,2.46
2021-12-05 15:14:00,Kishore Kumar,Yeh Raaten Yeh Mausam,5,48,12,3.35
2021-12-20 15:05:00,Kishore Kumar,Tujh Sang Preet,20,51,12,5.59
