endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-01-12 04:27:00,Susan Egan,I Won't Say (I'm In Love),12,2,1,2.34
2021-01-13 05:25:00,Susan Egan,I Won't Say (I'm In Love),13,2,1,2.34
2021-01-14 02:36:00,Susan Egan,I Won't Say (I'm In Love),14,2,1,2.34
2021-01-15 02:24:00,Susan Egan,I Won't Say (I'm In Love),15,2,1,2.34
2021-01-20 01:38:00,Susan Egan,I Won't Say (I'm In Love),20,3,1,2.34
2021-01-29 23:05:00,Susan Egan,I Won't Say (I'm In Love),29,4,1,2.34
2021-02-01 11:48:00,Susan Egan,I Won't Say (I'm In Love),1,5,2,2.34
2021-02-02 01:42:00,Susan Egan,I Won't Say (I'm In Love),2,5,2,2.34
2021-02-17 13:33:00,Susan Egan,I Won't Say (I'm In Love),17,7,2,2.34
2021-02-18 10:50:00,Susan Egan,I Won't Say (I'm In Love),18,7,2,2.34
2021-02-18 14:57:00,Susan Egan,I Won't Say (I'm In Love),18,7,2,2.34
2021-02-20 11:33:00,Susan Egan,I Won't Say (I'm In Love),20,7,2,2.34
2021-02-20 14:50:00,Susan Egan,I Won't Say (I'm In Love),20,7,2,2.34
2021-02-24 03:20:00,Susan Egan,I Won't Say (I'm In Love),24,8,2,2.34
2021-02-25 05:55:00,Susan Egan,I Won't Say (I'm In Love),25,8,2,2.34
2021-02-25 09:48:00,Susan Egan,I Won't Say (I'm In Love),25,8,2,2.34
2021-03-02 07:36:00,Susan Egan,I Won't Say (I'm In Love),2,9,3,0.8
2021-03-05 03:15:00,Susan Egan,I Won't Say (I'm In Love),5,9,3,2.34
2021-03-08 14:51:00,Susan Egan,I Won't Say (I'm In Love),8,10,3,1.81
2021-03-14 01:53:00,Susan Egan,I Won't Say (I'm In Love),14,10,3,2.34
2021-03-20 02:38:00,Susan Egan,I Won't Say (I'm In Love),20,11,3,2.34
2021-03-22 02:59:00,Susan Egan,I Won't Say (I'm In Love),22,12,3,2.34
2021-03-23 23:06:00,Susan Egan,I Won't Say (I'm In Love),23,12,3,2.34
2021-03-25 02:35:00,Susan Egan,I Won't Say (I'm In Love),25,12,3,2.34
2021-03-27 05:57:00,Susan Egan,I Won't Say (I'm In Love),27,12,3,2.34
2021-03-28 01:20:00,Susan Egan,I Won't Say (I'm In Love),28,12,3,2.34
2021-03-28 07:35:00,Susan Egan,I Won't Say (I'm In Love),28,12,3,2.34
2021-03-31 02:28:00,Susan Egan,I Won't Say (I'm In Love),31,13,3,2.34
2021-04-07 13:18:00,Susan Egan,I Won't Say (I'm In Love),7,14,4,2.34
2021-05-24 00:59:00,Susan Egan,I Won't Say (I'm In Love),24,21,5,2.34
2021-06-06 00:49:00,Susan Egan,I Won't Say (I'm In Love),6,22,6,2.34
2021-06-12 02:02:00,Susan Egan,I Won't Say (I'm In Love),12,23,6,2.04
2021-06-22 02:39:00,Susan Egan,I Won't Say (I'm In Love),22,25,6,2.34
2021-06-25 12:09:00,Susan Egan,I Won't Say (I'm In Love),25,25,6,2.34
2021-06-28 09:51:00,Susan Egan,I Won't Say (I'm In Love),28,26,6,2.34
2021-06-30 16:03:00,Susan Egan,I Won't Say (I'm In Love),30,26,6,2.34
2021-07-04 16:14:00,Susan Egan,I Won't Say (I'm In Love),4,26,7,2.34
2021-07-17 12:10:00,Susan Egan,I Won't Say (I'm In Love),17,28,7,2.34
2021-07-20 09:53:00,Susan Egan,I Won't Say (I'm In Love),20,29,7,2.34
2021-07-30 00:27:00,Susan Egan,I Won't Say (I'm In Love),30,30,7,2.34
2021-08-01 00:48:00,Susan Egan,I Won't Say (I'm In Love),1,30,8,2.34
2021-08-03 23:42:00,Susan Egan,I Won't Say (I'm In Love),3,31,8,2.34
2021-08-04 04:39:00,Susan Egan,I Won't Say (I'm In Love),4,31,8,2.34
2021-08-10 02:20:00,Susan Egan,I Won't Say (I'm In Love),10,32,8,2.34
2021-08-10 23:49:00,Susan Egan,I Won't Say (I'm In Love),10,32,8,2.34
2021-09-16 12:30:00,Susan Egan,I Won't Say (I'm In Love),16,37,9,2.34
2021-09-20 15:10:00,Susan Egan,I Won't Say (I'm In Love),20,38,9,2.34
2021-09-23 14:05:00,Susan Egan,I Won't Say (I'm In Love),23,38,9,2.34
2021-09-26 12:58:00,Susan Egan,I Won't Say (I'm In Love),26,38,9,1.93
2021-10-25 15:11:00,Susan Egan,I Won't Say (I'm In Love),25,43,10,2.13
2021-10-28 12:11:00,Susan Egan,I Won't Say (I'm In Love),28,43,10,2.34
2021-10-29 12:02:00,Susan Egan,I Won't Say (I'm In Love),29,43,10,1.5
2021-12-11 04:55:00,Susan Egan,I Won't Say (I'm In Love),11,49,12,2.34
2021-12-18 14:06:00,Susan Egan,I Won't Say (I'm In Love),18,50,12,2.34
2021-12-27 14:57:00,Susan Egan,I Won't Say (I'm In Love),27,52,12,2.34
