endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-08-01 00:13:00,Shawn Mendes,Mercy,1,30,8,1.18
2021-08-01 00:17:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),1,30,8,3.68
2021-08-01 00:20:00,Maren Morris,The Bones,1,30,8,3.29
2021-08-01 00:23:00,Selena Gomez,Wolves,1,30,8,3.3
2021-08-01 00:26:00,Harry Styles,Watermelon Sugar,1,30,8,2.9
2021-08-01 00:30:00,Taylor Swift,willow,1,30,8,3.58
2021-08-01 00:41:00,Taylor Swift,evermore (feat. Bon Iver),1,30,8,5.07
2021-08-01 00:46:00,Taylor Swift,exile (feat. Bon Iver),1,30,8,4.76
2021-08-01 00:48:00,Susan Egan,I Won't Say (I'm In Love),1,30,8,2.34
2021-08-01 00:52:00,Ed Sheeran,Bad Habits,1,30,8,3.85
2021-08-01 00:56:00,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",1,30,8,4.56
2021-08-01 00:57:00,Shawn Mendes,There's Nothing Holdin' Me Back,1,30,8,0.86
2021-08-01 01:06:00,Taylor Swift,Red,1,30,8,3.72
2021-08-01 01:10:00,Taylor Swift,Delicate,1,30,8,3.87
2021-08-01 01:15:00,Taylor Swift,Untouchable (Taylor’s Version),1,30,8,5.2
2021-08-01 02:07:00,Lea Salonga,A Whole New World,1,30,8,2.68
2021-08-01 02:11:00,Maren Morris,The Bones - with Hozier,1,30,8,3.29
2021-08-01 13:04:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),1,30,8,4.07
2021-08-01 13:09:00,Taylor Swift,betty,1,30,8,4.91
2021-08-01 13:14:00,Taylor Swift,exile (feat. Bon Iver),1,30,8,4.76
2021-08-01 13:18:00,Taylor Swift,mad woman,1,30,8,3.95
2021-08-01 13:22:00,Taylor Swift,Delicate,1,30,8,3.87
2021-08-01 13:24:00,Taylor Swift,hoax,1,30,8,2.08
2021-08-01 13:28:00,Billie Eilish,Your Power,1,30,8,4.1
2021-08-01 13:29:00,Billie Eilish,I Didn't Change My Number,1,30,8,0.82
2021-08-01 13:32:00,Billie Eilish,GOLDWING,1,30,8,2.53
2021-08-01 13:33:00,Billie Eilish,Lost Cause,1,30,8,1.15
2021-08-01 15:08:00,Taylor Swift,willow,1,30,8,3.58
2021-08-01 15:14:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),1,30,8,3.68
2021-08-01 15:18:00,Taylor Swift,Lover,1,30,8,3.69
2021-08-01 15:23:00,Taylor Swift,exile (feat. Bon Iver),1,30,8,4.76
2021-08-01 15:27:00,Taylor Swift,Delicate,1,30,8,3.87
2021-08-01 15:39:00,Taylor Swift,All Too Well,1,30,8,1.43
2021-08-02 00:29:00,Taylor Swift,All Too Well,2,31,8,4.07
2021-08-02 00:34:00,Taylor Swift,betty,2,31,8,4.91
2021-08-02 00:38:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),2,31,8,4.07
2021-08-02 00:43:00,Taylor Swift,Enchanted,2,31,8,0.73
2021-08-02 00:47:00,Taylor Swift,Fearless (Taylor’s Version),2,31,8,4.03
2021-08-02 01:00:00,Taylor Swift,Love Story (Taylor’s Version),2,31,8,3.93
2021-08-02 01:03:00,Taylor Swift,Our Song,2,31,8,3.35
2021-08-02 01:07:00,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,2,31,8,3.38
2021-08-02 01:11:00,Taylor Swift,cardigan,2,31,8,3.99
2021-08-02 01:14:00,Taylor Swift,Tim McGraw,2,31,8,3.87
2021-08-02 01:18:00,Taylor Swift,this is me trying,2,31,8,3.25
2021-08-02 01:22:00,Taylor Swift,invisible string,2,31,8,4.21
2021-08-02 01:26:00,Taylor Swift,tolerate it,2,31,8,4.09
2021-08-02 01:30:00,Taylor Swift,august,2,31,8,4.37
2021-08-02 01:43:00,Taylor Swift,evermore (feat. Bon Iver),2,31,8,2.86
2021-08-02 02:21:00,Taylor Swift,evermore (feat. Bon Iver),2,31,8,5.33
2021-08-02 02:35:00,Taylor Swift,hoax,2,31,8,3.52
2021-08-02 03:43:00,Taylor Swift,willow,2,31,8,3.58
2021-08-02 03:56:00,Taylor Swift,All Too Well,2,31,8,3.2
2021-08-02 11:19:00,Camila Cabello,Don't Go Yet,2,31,8,2.75
2021-08-02 11:23:00,Britney Spears,Criminal,2,31,8,3.75
2021-08-02 11:28:00,Christina Perri,A Thousand Years,2,31,8,4.75
2021-08-02 11:31:00,Lady Gaga,Shallow - Radio Edit,2,31,8,3.62
2021-08-02 11:35:00,Selena Gomez,Wolves,2,31,8,3.3
2021-08-02 11:38:00,Lady Gaga,Always Remember Us This Way,2,31,8,3.5
2021-08-02 11:41:00,Camila Cabello,Don't Go Yet,2,31,8,2.75
2021-08-02 11:46:00,Christina Perri,A Thousand Years,2,31,8,4.75
2021-08-02 11:49:00,Lady Gaga,Shallow - Radio Edit,2,31,8,3.62
2021-08-02 11:53:00,Britney Spears,Criminal,2,31,8,3.75
2021-08-02 11:58:00,Christina Perri,A Thousand Years,2,31,8,4.75
2021-08-02 12:02:00,Lady Gaga,Shallow - Radio Edit,2,31,8,3.62
2021-08-02 12:06:00,Taylor Swift,cardigan,2,31,8,3.99
2021-08-02 12:11:00,Taylor Swift,evermore (feat. Bon Iver),2,31,8,5.07
2021-08-02 12:15:00,Taylor Swift,hoax,2,31,8,3.67
2021-08-02 12:21:00,Taylor Swift,All Too Well,2,31,8,5.49
2021-08-02 12:22:00,Taylor Swift,Fearless (Taylor’s Version),2,31,8,1.39
2021-08-02 12:26:00,Taylor Swift,willow,2,31,8,3.58
2021-08-02 12:30:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),2,31,8,4.07
2021-08-02 12:34:00,Taylor Swift,You Belong With Me (Taylor’s Version),2,31,8,3.85
2021-08-02 12:38:00,Taylor Swift,Lover,2,31,8,3.69
2021-08-02 12:39:00,Taylor Swift,champagne problems,2,31,8,1.41
2021-08-02 13:05:00,Taylor Swift,All Too Well,2,31,8,5.56
2021-08-02 13:12:00,Taylor Swift,betty,2,31,8,3.23
2021-08-02 13:15:00,Taylor Swift,the 1,2,31,8,0.96
2021-08-02 13:16:00,Ellie Goulding,Love Me Like You Do,2,31,8,0.66
2021-08-02 14:53:00,Camila Cabello,Don't Go Yet,2,31,8,2.76
2021-08-02 14:57:00,Camila Cabello,Don't Go Yet,2,31,8,2.75
2021-08-02 15:01:00,Christina Perri,A Thousand Years,2,31,8,4.75
2021-08-02 15:08:00,Lady Gaga,Shallow - Radio Edit,2,31,8,5.95
2021-08-02 15:14:00,Lady Gaga,Always Remember Us This Way,2,31,8,3.05
2021-08-02 15:18:00,Alan Walker,The Spectre,2,31,8,3.23
2021-08-02 15:20:00,Alan Walker,Sorry,2,31,8,2.75
2021-08-02 15:24:00,Alan Walker,Darkside,2,31,8,3.53
2021-08-02 15:27:00,Alan Walker,Fake A Smile,2,31,8,2.8
2021-08-02 15:30:00,Alan Walker,Faded,2,31,8,3.54
2021-08-03 00:32:00,Taylor Swift,Untouchable (Taylor’s Version),3,31,8,5.2
2021-08-03 00:36:00,Taylor Swift,Getaway Car,3,31,8,3.89
2021-08-03 00:45:00,Taylor Swift,champagne problems,3,31,8,4.07
2021-08-03 00:49:00,Taylor Swift,this is me trying,3,31,8,3.25
2021-08-03 00:59:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),3,31,8,4.07
2021-08-03 02:42:00,Taylor Swift,willow,3,31,8,3.58
2021-08-03 02:48:00,Taylor Swift,evermore (feat. Bon Iver),3,31,8,5.07
2021-08-03 02:53:00,Taylor Swift,exile (feat. Bon Iver),3,31,8,4.76
2021-08-03 03:09:00,Taylor Swift,Fearless (Taylor’s Version),3,31,8,3.25
2021-08-03 04:03:00,Taylor Swift,Delicate,3,31,8,3.87
2021-08-03 04:17:00,Taylor Swift,august,3,31,8,2.22
2021-08-03 05:22:00,Taylor Swift,All Too Well,3,31,8,5.49
2021-08-03 05:26:00,Taylor Swift,You Belong With Me (Taylor’s Version),3,31,8,3.85
2021-08-03 05:30:00,Taylor Swift,hoax,3,31,8,3.67
2021-08-03 05:34:00,Taylor Swift,Getaway Car,3,31,8,0.65
2021-08-03 05:34:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),3,31,8,4.07
2021-08-03 13:30:00,Camila Cabello,Don't Go Yet,3,31,8,2.75
2021-08-03 13:50:00,Lady Gaga,Shallow - Radio Edit,3,31,8,1.34
2021-08-03 14:26:00,Lady Gaga,Shallow - Radio Edit,3,31,8,2.29
2021-08-03 14:42:00,Lady Gaga,Always Remember Us This Way,3,31,8,2.37
2021-08-03 23:04:00,Taylor Swift,Untouchable (Taylor’s Version),3,31,8,5.2
2021-08-03 23:14:00,Taylor Swift,tolerate it,3,31,8,4.09
2021-08-03 23:18:00,Taylor Swift,cardigan,3,31,8,3.99
2021-08-03 23:30:00,Taylor Swift,Getaway Car,3,31,8,0.59
2021-08-03 23:40:00,Shawn Mendes,Mercy,3,31,8,3.48
2021-08-03 23:42:00,Susan Egan,I Won't Say (I'm In Love),3,31,8,2.34
2021-08-03 23:47:00,Céline Dion,How Does A Moment Last Forever,3,31,8,2.77
2021-08-03 23:59:00,Camila Cabello,Don't Go Yet,3,31,8,0.92
2021-08-04 00:12:00,Camila Cabello,Don't Go Yet,4,31,8,2.75
2021-08-04 00:15:00,Lea Salonga,A Whole New World,4,31,8,2.68
2021-08-04 00:18:00,Harry Styles,Watermelon Sugar,4,31,8,2.9
2021-08-04 00:21:00,Shawn Mendes,Señorita,4,31,8,3.18
2021-08-04 00:24:00,Maren Morris,The Bones - with Hozier,4,31,8,3.29
2021-08-04 00:27:00,Justin Bieber,Anyone,4,31,8,3.18
2021-08-04 00:31:00,Taylor Swift,willow,4,31,8,3.58
2021-08-04 00:37:00,Taylor Swift,Delicate,4,31,8,3.87
2021-08-04 00:41:00,Shawn Mendes,There's Nothing Holdin' Me Back,4,31,8,3.32
2021-08-04 00:45:00,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4,31,8,4.56
2021-08-04 00:49:00,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,4,31,8,3.38
2021-08-04 00:52:00,Miranda Lambert,Settling Down,4,31,8,3.29
2021-08-04 00:56:00,Ed Sheeran,Shape of You,4,31,8,3.9
2021-08-04 01:00:00,Billie Eilish,Your Power,4,31,8,4.1
2021-08-04 01:05:00,Billie Eilish,Happier Than Ever,4,31,8,4.98
2021-08-04 01:09:00,Billie Eilish,Getting Older,4,31,8,4.07
2021-08-04 01:16:00,Billie Eilish,Oxytocin,4,31,8,3.5
2021-08-04 01:21:00,Céline Dion,Let's Talk About Love,4,31,8,3.59
2021-08-04 01:24:00,Lea Salonga,A Whole New World,4,31,8,2.23
2021-08-04 04:17:00,Taylor Swift,Delicate,4,31,8,3.87
2021-08-04 04:20:00,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",4,31,8,2.72
2021-08-04 04:23:00,Phil Collins,Two Worlds,4,31,8,3.31
2021-08-04 04:27:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",4,31,8,3.73
2021-08-04 04:29:00,Evan Rachel Wood,All Is Found,4,31,8,2.09
2021-08-04 04:33:00,Naomi Scott,Speechless (Full),4,31,8,3.48
2021-08-04 04:37:00,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",4,31,8,3.74
2021-08-04 04:39:00,Susan Egan,I Won't Say (I'm In Love),4,31,8,2.34
2021-08-04 04:42:00,Roger Bart,Go the Distance,4,31,8,3.23
2021-08-04 04:46:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",4,31,8,3.73
2021-08-04 04:50:00,Idina Menzel,Show Yourself,4,31,8,4.35
2021-08-04 04:54:00,Evan Rachel Wood,All Is Found,4,31,8,0.82
2021-08-04 04:54:00,Idina Menzel,Into the Unknown,4,31,8,3.25
2021-08-04 04:58:00,Naomi Scott,Speechless (Full),4,31,8,3.48
2021-08-04 04:59:00,Glenn Close,You'll Be In My Heart,4,31,8,1.61
2021-08-04 05:02:00,Emma Watson,Belle,4,31,8,2.07
2021-08-04 05:02:00,Phil Collins,You'll Be In My Heart,4,31,8,0.55
