endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-01-06 13:11:00,Taylor Swift,exile (feat. Bon Iver),6,1,1,0.71
2021-01-06 13:22:00,Taylor Swift,tolerate it,6,1,1,4.09
2021-01-06 13:26:00,Taylor Swift,tolerate it,6,1,1,4.09
2021-01-06 13:28:00,Taylor Swift,cardigan,6,1,1,0.78
2021-01-06 13:42:00,Taylor Swift,the 1,6,1,1,0.59
2021-01-06 13:56:00,Taylor Swift,tolerate it,6,1,1,1.0
2021-01-06 16:48:00,Taylor Swift,happiness,6,1,1,0.74
2021-01-06 16:50:00,Taylor Swift,happiness,6,1,1,2.2
2021-01-06 16:54:00,Taylor Swift,Tim McGraw,6,1,1,3.91
2021-01-06 17:00:00,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,6,1,1,3.41
2021-01-06 17:03:00,Taylor Swift,A Place in this World,6,1,1,3.32
2021-01-06 17:08:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",6,1,1,4.67
2021-01-06 17:12:00,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",6,1,1,3.98
2021-01-07 03:01:00,Taylor Swift,willow,7,1,1,3.29
2021-01-07 03:03:00,Taylor Swift,evermore (feat. Bon Iver),7,1,1,1.98
2021-01-07 03:07:00,Taylor Swift,Red,7,1,1,3.72
2021-01-07 03:12:00,Taylor Swift,coney island (feat. The National),7,1,1,4.59
2021-01-07 03:17:00,Taylor Swift,exile (feat. Bon Iver),7,1,1,4.76
2021-01-07 03:21:00,Taylor Swift,cardigan,7,1,1,3.99
2021-01-07 03:24:00,Taylor Swift,the 1,7,1,1,3.09
2021-01-07 03:28:00,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),7,1,1,3.22
2021-01-07 03:30:00,Taylor Swift,You Need To Calm Down,7,1,1,2.86
2021-01-07 03:31:00,Taylor Swift,Death By A Thousand Cuts,7,1,1,0.69
2021-01-07 03:33:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",7,1,1,1.36
2021-01-07 03:34:00,Christophe Beck,Introduction,7,1,1,0.99
2021-01-07 03:40:00,Taylor Swift,Enchanted,7,1,1,5.87
2021-01-07 03:41:00,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),7,1,1,0.57
2021-01-07 03:42:00,Taylor Swift,Picture To Burn,7,1,1,0.86
2021-01-07 05:10:00,Taylor Swift,Enchanted,7,1,1,5.87
2021-01-07 05:14:00,Taylor Swift,Red,7,1,1,3.72
2021-01-07 05:19:00,Taylor Swift,exile (feat. Bon Iver),7,1,1,4.76
2021-01-07 05:41:00,Taylor Swift,willow,7,1,1,3.58
2021-01-07 05:45:00,Taylor Swift,the 1,7,1,1,3.5
2021-01-07 05:48:00,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),7,1,1,3.22
2021-01-07 05:51:00,Taylor Swift,this is me trying,7,1,1,3.25
2021-01-07 05:55:00,Taylor Swift,cardigan,7,1,1,3.99
2021-01-07 05:59:00,Taylor Swift,mad woman,7,1,1,3.95
2021-01-07 06:03:00,Taylor Swift,tolerate it,7,1,1,4.09
2021-01-07 06:08:00,Taylor Swift,evermore (feat. Bon Iver),7,1,1,5.07
2021-01-07 06:12:00,Taylor Swift,You Belong With Me,7,1,1,3.85
2021-01-07 06:16:00,Taylor Swift,peace,7,1,1,3.9
2021-01-07 08:01:00,Taylor Swift,Enchanted,7,1,1,0.98
2021-01-07 08:07:00,Taylor Swift,Enchanted,7,1,1,5.87
2021-01-07 08:11:00,Taylor Swift,Red,7,1,1,3.72
2021-01-07 08:13:00,Taylor Swift,willow,7,1,1,2.08
2021-01-07 09:51:00,Taylor Swift,willow,7,1,1,1.49
2021-01-07 09:54:00,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),7,1,1,3.22
2021-01-07 09:58:00,Taylor Swift,this is me trying,7,1,1,3.25
2021-01-07 10:03:00,Taylor Swift,exile (feat. Bon Iver),7,1,1,4.76
2021-01-07 10:35:00,Taylor Swift,cardigan,7,1,1,3.99
2021-01-07 10:39:00,Taylor Swift,the 1,7,1,1,3.5
2021-01-07 10:47:00,Céline Dion,The Power of Love,7,1,1,5.71
2021-01-07 10:48:00,Taylor Swift,evermore (feat. Bon Iver),7,1,1,1.64
2021-01-07 10:51:00,Céline Dion,Unison,7,1,1,1.46
2021-01-07 10:52:00,Céline Dion,I Feel Too Much,7,1,1,0.81
2021-01-07 10:53:00,Céline Dion,(If There Was) Any Other Way,7,1,1,1.15
2021-01-07 10:55:00,Roger Bart,Go the Distance,7,1,1,1.36
2021-01-07 10:56:00,Mandy Moore,I See the Light,7,1,1,1.08
2021-01-07 10:59:00,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",7,1,1,2.75
2021-01-07 11:06:00,Taylor Swift,Enchanted,7,1,1,1.96
2021-01-07 11:38:00,Taylor Swift,Enchanted,7,1,1,3.2
2021-01-07 11:39:00,Taylor Swift,You Belong With Me,7,1,1,1.47
2021-01-07 11:40:00,Taylor Swift,Enchanted,7,1,1,0.7
2021-01-07 11:42:00,Taylor Swift,Enchanted,7,1,1,1.5
2021-01-07 11:45:00,Taylor Swift,Enchanted,7,1,1,2.98
2021-01-07 11:49:00,Taylor Swift,willow,7,1,1,3.58
2021-01-07 11:52:00,Taylor Swift,the 1,7,1,1,3.5
2021-01-07 11:56:00,Taylor Swift,cardigan,7,1,1,3.99
2021-01-07 12:00:00,Taylor Swift,Red,7,1,1,3.72
2021-01-07 12:01:00,Taylor Swift,peace,7,1,1,1.39
2021-01-07 12:05:00,Taylor Swift,mad woman,7,1,1,3.95
2021-01-07 12:07:00,Taylor Swift,You Belong With Me,7,1,1,1.34
2021-01-07 12:09:00,Taylor Swift,You Belong With Me,7,1,1,1.06
2021-01-07 12:10:00,Taylor Swift,Red,7,1,1,0.92
2021-01-07 13:09:00,Taylor Swift,cardigan,7,1,1,1.47
2021-01-07 13:10:00,Taylor Swift,cardigan,7,1,1,1.18
2021-01-07 13:13:00,Taylor Swift,this is me trying,7,1,1,2.52
2021-01-07 14:19:00,Taylor Swift,evermore (feat. Bon Iver),7,1,1,5.07
2021-01-07 14:24:00,Taylor Swift,exile (feat. Bon Iver),7,1,1,4.76
2021-01-07 14:25:00,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),7,1,1,0.59
2021-01-07 14:28:00,Peabo Bryson,"Beauty and the Beast - From ""Beauty and the Beast"" / Duet",7,1,1,1.59
2021-01-07 14:32:00,Céline Dion,How Does A Moment Last Forever,7,1,1,3.63
2021-01-07 14:34:00,Richard White,"Belle - From ""Beauty and the Beast""/Soundtrack Version",7,1,1,2.42
2021-01-07 14:35:00,Alan Menken,"Kingdom Dance - From ""Tangled""/Score",7,1,1,0.92
2021-01-07 14:37:00,Alan Menken,"Waiting for the Lights - From ""Tangled""/Score",7,1,1,0.94
2021-01-07 14:38:00,Alan Menken,"Main Titles - The Little Mermaid - From ""The Little Mermaid""/Score",7,1,1,1.44
2021-01-07 14:42:00,Ed Sheeran,Afterglow,7,1,1,2.96
2021-01-07 14:43:00,Ed Sheeran,Shape of You,7,1,1,1.22
2021-01-07 14:50:00,Ed Sheeran,Thinking out Loud,7,1,1,4.59
2021-01-07 14:51:00,Ed Sheeran,Perfect,7,1,1,1.33
2021-01-07 14:55:00,Ed Sheeran,The A Team,7,1,1,4.12
2021-01-07 14:57:00,Ed Sheeran,Drunk,7,1,1,1.98
2021-01-07 14:58:00,Ed Sheeran,U.N.I.,7,1,1,0.59
2021-01-07 14:59:00,Ed Sheeran,Grade 8,7,1,1,0.97
2021-01-07 15:00:00,Ed Sheeran,Wake Me Up,7,1,1,0.71
2021-01-07 15:01:00,Ed Sheeran,This,7,1,1,0.62
2021-01-07 15:02:00,Ed Sheeran,Kiss Me,7,1,1,0.93
2021-01-07 15:03:00,Ed Sheeran,Give Me Love,7,1,1,0.78
2021-01-07 15:04:00,Ed Sheeran,Autumn Leaves - Deluxe Edition,7,1,1,0.96
2021-01-07 15:05:00,Ed Sheeran,Gold Rush - Deluxe Edition,7,1,1,0.89
2021-01-07 15:07:00,Ed Sheeran,One,7,1,1,1.67
2021-01-07 15:08:00,Ed Sheeran,Sing,7,1,1,0.67
2021-01-07 15:09:00,Ed Sheeran,Don't,7,1,1,0.86
2021-01-07 15:10:00,Ed Sheeran,Tenerife Sea,7,1,1,0.86
2021-01-07 15:13:00,Ed Sheeran,Shirtsleeves,7,1,1,0.66
2021-01-07 15:14:00,Ed Sheeran,One,7,1,1,1.5
2021-01-07 15:16:00,Ed Sheeran,Eraser,7,1,1,0.53
2021-01-07 15:17:00,Ed Sheeran,Castle on the Hill,7,1,1,0.8
2021-01-07 15:19:00,Ed Sheeran,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,7,1,1,1.77
2021-01-07 15:20:00,Ed Sheeran,Shape of You,7,1,1,0.57
2021-01-07 15:22:00,Taylor Swift,willow,7,1,1,1.13
2021-01-07 15:23:00,Taylor Swift,willow - lonely witch version,7,1,1,0.82
2021-01-08 01:07:00,Taylor Swift,cardigan,8,1,1,3.99
2021-01-08 01:12:00,Taylor Swift,evermore (feat. Bon Iver),8,1,1,5.07
2021-01-08 01:15:00,Taylor Swift,this is me trying,8,1,1,3.25
2021-01-08 01:19:00,Taylor Swift,willow,8,1,1,3.58
2021-01-08 01:24:00,Taylor Swift,Enchanted,8,1,1,5.87
2021-01-08 01:28:00,Taylor Swift,peace,8,1,1,3.9
2021-01-08 01:33:00,Taylor Swift,exile (feat. Bon Iver),8,1,1,4.76
2021-01-08 01:37:00,Taylor Swift,the 1,8,1,1,3.5
2021-01-08 01:41:00,Taylor Swift,tolerate it,8,1,1,4.09
2021-01-08 01:44:00,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),8,1,1,3.22
