endTime,artistName,trackName,Day,Week,Month,Minutes Played
2021-01-21 16:15:00,Adele,Someone Like You,21,3,1,1.96
2021-01-24 16:56:00,Adele,Someone Like You,24,3,1,1.92
2021-02-08 13:55:00,Adele,Someone Like You,8,6,2,0.89
2021-02-23 14:24:00,Adele,Daydreamer,23,8,2,0.59
2021-02-23 14:25:00,Adele,Rolling in the Deep,23,8,2,0.56
2021-02-23 14:26:00,Adele,Skyfall,23,8,2,0.93
2021-03-15 15:06:00,Adele,Hello,15,11,3,1.03
2021-05-01 09:52:00,Adele,Hello,1,17,5,0.9
2021-09-06 12:26:00,Adele,Hello,6,36,9,3.38
2021-09-06 12:28:00,Adele,Someone Like You,6,36,9,1.9
2021-09-06 12:30:00,Adele,Rolling in the Deep,6,36,9,2.29
2021-09-06 12:33:00,Adele,When We Were Young,6,36,9,1.21
2021-10-16 02:22:00,Adele,Easy On Me,16,41,10,3.74
2021-10-16 03:02:00,Adele,Easy On Me,16,41,10,2.3
2021-10-18 02:56:00,Adele,Easy On Me,18,42,10,3.74
2021-11-03 12:25:00,Adele,Daydreamer,3,44,11,3.68
2021-11-03 12:27:00,Adele,Best For Last,3,44,11,2.12
2021-11-03 12:30:00,Adele,Chasing Pavements,3,44,11,3.51
2021-11-03 12:33:00,Adele,Cold Shoulder,3,44,11,2.28
2021-11-03 12:35:00,Adele,Crazy For You,3,44,11,2.32
2021-11-03 12:37:00,Adele,Melt My Heart To Stone,3,44,11,2.25
2021-11-03 12:39:00,Adele,First Love,3,44,11,1.67
2021-11-03 12:41:00,Adele,Right As Rain,3,44,11,1.82
2021-11-03 12:44:00,Adele,Make You Feel My Love,3,44,11,3.53
2021-11-03 12:47:00,Adele,My Same,3,44,11,2.94
2021-11-03 12:50:00,Adele,Tired,3,44,11,3.01
2021-11-03 12:53:00,Adele,Hometown Glory,3,44,11,3.0
2021-11-03 12:55:00,Adele,"That's It, I Quit, I'm Movin' On - Live at Hotel Cafe",3,44,11,2.08
2021-11-03 12:56:00,Adele,Many Shades Of Black - Performed by The Raconteurs and Adele,3,44,11,0.88
2021-11-04 12:00:00,Adele,Rumour Has It,4,44,11,1.32
2021-11-04 12:04:00,Adele,Turning Tables,4,44,11,4.17
2021-11-04 12:07:00,Adele,Don't You Remember,4,44,11,2.87
2021-11-04 12:11:00,Adele,Set Fire to the Rain,4,44,11,4.05
2021-11-04 12:13:00,Adele,He Won't Go,4,44,11,1.92
2021-11-04 12:14:00,Adele,Take It All,4,44,11,1.16
2021-11-04 12:23:00,Adele,I'll Be Waiting,4,44,11,2.36
2021-11-04 12:26:00,Adele,One And Only,4,44,11,3.01
2021-11-04 12:29:00,Adele,Lovesong,4,44,11,3.28
